time/time_elapsed,rollout/episode_length,rollout/episode_reward_sum,time/iterations,rollout/episode_reward_short_path,rollout/episode_reward_height_coverage,time/fps,time/total_timesteps,time/rollout,train/entropy_loss,train/policy_gradient_loss,train/loss,train/n_updates,train/approx_kl,train/explained_variance,train/clip_range,train/value_loss,time/training,train/clip_fraction,train/clip_range_vf,train/learning_rate
10467,24.11,17.9754,496,-1.2399,0.905,449,4063232,18.216481924057007,-14.784025692939759,-0.049324790337414014,7.007231712341309,2475,0.1675685,0.7692357152700424,0.2,5.649415264092386,3.2606189250946045,0.5455078125,0.2,0.0001
10489,24.0663,17.9831,497,-1.0935,0.9046,449,4071424,18.22811794281006,-14.735011425614356,-0.04714126581093296,4.805235385894775,2480,0.15731129,0.7617162615060806,0.2,6.156806706264615,3.258084535598755,0.527392578125,0.2,0.0001
10510,25.0652,17.9363,498,-1.5367,0.9045,449,4079616,18.237504720687866,-14.639413776013676,-0.04669895246874966,2.1760244369506836,2485,0.16334718,0.7423651814460754,0.2,6.622600040979833,3.0183637142181396,0.5262688758389261,0.2,0.0001
10531,24.3865,17.9573,499,-1.4227,0.905,448,4087808,18.279860258102417,-14.70418156683445,-0.04816169183905004,3.2657837867736816,2490,0.16365466,0.7269708514213562,0.2,6.650805280357599,3.259243965148926,0.56572265625,0.2,0.0001
10552,24.1771,17.9858,500,-1.223,0.9054,449,4096000,18.243595600128174,-14.655187983065844,-0.03742234290984925,2.027937173843384,2495,0.13943994,0.7562919855117798,0.2,6.3303014021366835,2.5993857383728027,0.49310302734375,0.2,0.0001
10574,25.3845,17.9367,501,-1.6459,0.9051,449,4104192,18.21764850616455,-14.599668487018308,-0.044059416402550726,1.86082124710083,2500,0.16995288,0.7487910389900208,0.2,6.479790978873802,3.0785140991210938,0.5353632036423841,0.2,0.0001
10595,25.0843,17.9311,502,-1.5854,0.9045,446,4112384,18.340129137039185,-14.568838715553284,-0.053231024724664164,3.614757537841797,2505,0.18838623,0.7311698496341705,0.2,6.642602018639446,3.2516775131225586,0.565966796875,0.2,0.0001
10617,25.2154,17.9163,503,-1.8533,0.9051,448,4120576,18.266249418258667,-14.553786724805832,-0.04633524721139111,6.77968168258667,2510,0.15282801,0.7418178617954254,0.2,6.407392202690244,3.259213447570801,0.54404296875,0.2,0.0001
10637,24.9765,17.8968,504,-2.0069,0.9049,450,4128768,18.181260585784912,-14.523609141914212,-0.03207153521421156,2.709791421890259,2515,0.17525855,0.7450167238712311,0.2,6.357505013748091,1.9969415664672852,0.4509327168367347,0.2,0.0001
10658,25.3331,17.8997,505,-1.9888,0.9049,450,4136960,18.169129133224487,-14.412767046689988,-0.046476474290830086,1.7844246625900269,2520,0.1618092,0.7528546750545502,0.2,6.287655736505985,3.269937753677368,0.5538818359375,0.2,0.0001
10680,25.2531,17.8644,506,-2.2942,0.9047,451,4145152,18.162638187408447,-14.413795456290245,-0.04564007650187705,10.04324722290039,2525,0.17894919,0.7327508330345154,0.2,6.822179986909032,3.2572145462036133,0.5637939453125,0.2,0.0001
10700,25.6095,17.8288,507,-2.5625,0.9043,450,4153344,18.176756143569946,-14.297166387718844,-0.025504713030868625,5.032339096069336,2530,0.11701343,0.7340837717056274,0.2,6.360676268497145,1.6907780170440674,0.47613893072289154,0.2,0.0001
10719,24.7426,17.9392,508,-1.6486,0.9052,448,4161536,18.25556755065918,-14.271115352858358,-0.012720573457208142,5.242982387542725,2535,0.3263861,0.7529875487089157,0.2,6.370299757416569,1.366398811340332,0.4193680037313433,0.2,0.0001
10740,25.05,17.8419,509,-2.4641,0.9044,450,4169728,18.166995763778687,-14.167258483607595,-0.0428838957426691,3.722271680831909,2540,0.14012164,0.7456254363059998,0.2,6.39509304170686,2.503045082092285,0.5188008130081301,0.2,0.0001
10761,23.7789,17.9779,510,-1.0671,0.9042,448,4177920,18.247113704681396,-14.140007504677861,-0.04139539146472827,1.9913960695266724,2545,0.22463655,0.734401673078537,0.2,6.752940773743985,2.755765676498413,0.5338733856088561,0.2,0.0001
10781,24.0177,17.9814,511,-1.051,0.9043,449,4186112,18.23406958580017,-14.127216142018636,-0.024475965195645887,4.753634452819824,2550,0.123892896,0.7437511682510376,0.2,6.562568162282308,1.5208799839019775,0.43697916666666664,0.2,0.0001
10801,24.8923,17.918,512,-1.7021,0.9044,448,4194304,18.25145649909973,-14.187031735314264,-0.027875616773962976,2.2394819259643555,2555,0.120106384,0.7289986908435822,0.2,7.007972637150023,1.8278765678405762,0.45733506944444446,0.2,0.0001
10822,24.404,17.9368,513,-1.4866,0.9043,448,4202496,18.258705377578735,-14.048439924220583,-0.0433437126488409,2.977972984313965,2560,0.17540562,0.7446120381355286,0.2,6.585622788289301,2.9873926639556885,0.5396224402730375,0.2,0.0001
10843,24.1411,17.9724,514,-1.1443,0.9043,446,4210688,18.341813325881958,-14.014265386467306,-0.037304557633036986,7.245535373687744,2565,0.15710413,0.7427461743354797,0.2,6.418363253784995,2.3749778270721436,0.510917467948718,0.2,0.0001
10864,23.6188,17.9939,515,-0.9316,0.9044,447,4218880,18.325361967086792,-14.095205780643745,-0.042577213635855676,4.884803771972656,2570,0.19701558,0.7517778873443604,0.2,6.44587641274369,3.029447078704834,0.5693687080536913,0.2,0.0001
10886,23.0821,18.0166,516,-0.8695,0.9052,444,4227072,18.42904281616211,-14.318104747303746,-0.03952081825976309,3.8083465099334717,2575,0.18725577,0.7337929606437683,0.2,6.793725418626217,2.9071061611175537,0.5414747807017544,0.2,0.0001
10907,24.3069,17.9869,517,-1.0031,0.9044,444,4235264,18.415058374404907,-14.445647374177591,-0.04523672083189759,4.517669677734375,2580,0.17946383,0.7265146970748901,0.2,7.174786279598872,3.1737594604492188,0.5617738381410257,0.2,0.0001
10927,24.3939,17.9685,518,-1.279,0.9048,446,4243456,18.332346439361572,-14.501006069297562,-0.025539553537407143,6.050640106201172,2585,0.12983918,0.7282613515853882,0.2,6.93122463597509,1.6937177181243896,0.46163922155688625,0.2,0.0001
10948,23.8601,17.9495,519,-1.3746,0.9043,446,4251648,18.334702014923096,-14.378388084283396,-0.039717262732099835,3.2975411415100098,2590,0.14035784,0.7468678057193756,0.2,6.366927081797304,2.4108529090881348,0.49307379201680673,0.2,0.0001
10970,23.6239,17.9726,520,-1.201,0.9046,443,4259840,18.471194982528687,-14.483517572283745,-0.04675764567800798,8.220637321472168,2595,0.16715018,0.7237664759159088,0.2,6.989105147123337,3.26181960105896,0.546142578125,0.2,0.0001
10989,23.8414,17.9977,521,-1.0215,0.905,447,4268032,18.31143021583557,-14.424295325028268,0.004892183222660893,7.1167144775390625,2600,0.090641595,0.7462135255336761,0.2,6.48114403454881,0.7707674503326416,0.3463199013157895,0.2,0.0001
11009,23.1661,17.9522,522,-1.426,0.9047,448,4276224,18.273711681365967,-14.522741399105126,-0.03477019886375886,6.727834224700928,2605,0.1602607,0.7418787181377411,0.2,6.717920376791208,2.1547796726226807,0.48322719194312796,0.2,0.0001
11029,23.2907,17.9784,523,-1.1273,0.9046,446,4284416,18.331262588500977,-14.536305184059955,-0.0277501996111204,4.676214218139648,2610,0.12231226,0.7043496370315552,0.2,7.786329349304768,1.913975715637207,0.4593999335106383,0.2,0.0001
11051,22.6901,18.0604,524,-0.4054,0.905,445,4292608,18.378060340881348,-14.61193236708641,-0.04305436322611058,1.8819314241409302,2615,0.18486564,0.7313482463359833,0.2,6.937920871749521,3.26908278465271,0.566650390625,0.2,0.0001
11071,23.073,18.0367,525,-0.5929,0.9048,447,4300800,18.314881324768066,-14.663855303346722,-0.023460200044259527,7.79751443862915,2620,0.14355803,0.6919284164905548,0.2,8.15217859682694,1.5532116889953613,0.4387254901960784,0.2,0.0001
11092,22.9744,18.0294,526,-0.6415,0.9047,447,4308992,18.325753927230835,-14.622796373014097,-0.04293053478899377,9.534379005432129,2625,0.17396653,0.7335367798805237,0.2,6.889035427570343,2.7414309978485107,0.5120081018518519,0.2,0.0001
11113,22.9235,18.0331,527,-0.6024,0.9047,446,4317184,18.327147483825684,-14.65997263522131,-0.04068187253356087,3.5436360836029053,2630,0.18173736,0.7256267368793488,0.2,7.107550592405395,2.8423798084259033,0.5407426075268817,0.2,0.0001
11135,23.373,17.9689,528,-1.1899,0.9044,447,4325376,18.319007635116577,-14.660784306869008,-0.04543695188419638,1.4334824085235596,2635,0.16526228,0.7334479093551636,0.2,7.014765123136683,3.1119723320007324,0.5382199754901961,0.2,0.0001
11156,23.0609,18.0158,529,-0.7148,0.9044,447,4333568,18.29065203666687,-14.676290202140809,-0.047525082062929866,5.16024923324585,2640,0.17234229,0.736473947763443,0.2,6.94268609508872,3.263627290725708,0.5329833984375,0.2,0.0001
11177,24.3019,17.9401,530,-1.4711,0.9044,448,4341760,18.264930486679077,-14.678952426621407,-0.03785939991939813,4.910375595092773,2645,0.1881865,0.7333345711231232,0.2,7.044727018385222,2.6852352619171143,0.5301846590909091,0.2,0.0001
11198,22.6626,18.0039,531,-0.927,0.9048,448,4349952,18.263413429260254,-14.548830363540969,-0.03858536718389853,4.996163845062256,2650,0.15577115,0.7196749448776245,0.2,7.199639115872244,2.4361674785614014,0.5045763598326359,0.2,0.0001
11219,23.3242,17.9824,532,-1.0565,0.9044,446,4358144,18.366716146469116,-14.538764650481088,-0.04155118739165898,6.462276935577393,2655,0.16322376,0.7444185018539429,0.2,6.943156638315746,2.8495664596557617,0.5070033482142857,0.2,0.0001
11239,23.8871,17.9647,533,-1.2987,0.9047,446,4366336,18.336296796798706,-14.543484645553782,-0.024338783224738095,4.488638401031494,2660,0.11080754,0.7494940161705017,0.2,6.650090564655352,1.6007442474365234,0.42508900316455694,0.2,0.0001
11259,23.6896,17.9766,534,-1.2077,0.9049,448,4374528,18.270020008087158,-14.48140621770379,-0.025611116110912862,8.983986854553223,2665,0.119814515,0.7197839915752411,0.2,7.287104031790985,1.6661467552185059,0.4668807515337423,0.2,0.0001
11280,23.6633,17.9976,535,-1.0134,0.9049,449,4382720,18.231879472732544,-14.584206435084344,-0.04723035239730962,2.7492148876190186,2670,0.16318336,0.7432562410831451,0.2,6.744308308511973,3.2599070072174072,0.5420166015625,0.2,0.0001
11301,23.4194,17.9819,536,-1.0369,0.9043,445,4390912,18.36830759048462,-14.424324446620204,-0.030251472735602553,3.359004020690918,2675,0.10363016,0.7470152378082275,0.2,6.583080252231155,1.8411898612976074,0.41997582872928174,0.2,0.0001
11321,23.6944,17.9592,537,-1.2936,0.9044,442,4399104,18.50115132331848,-14.451119042382452,-0.03472964155024349,4.3399457931518555,2680,0.14048566,0.7365643680095673,0.2,6.86483482304465,2.054543972015381,0.45427955665024633,0.2,0.0001
11340,24.1683,17.9452,538,-1.4581,0.9045,448,4407296,18.27754044532776,-14.352898720332554,0.013270936128018157,3.393367290496826,2685,0.2509766,0.7615530341863632,0.2,6.277497799055917,0.7152237892150879,0.3300223214285714,0.2,0.0001
11361,24.472,17.93,539,-1.5859,0.9044,447,4415488,18.30609965324402,-14.327357183183942,-0.0323618112885881,4.059009552001953,2690,0.12602745,0.7229810655117035,0.2,6.953054981004624,2.140934705734253,0.48597470238095236,0.2,0.0001
11382,24.8378,17.8917,540,-1.9993,0.9046,447,4423680,18.289650678634644,-14.342777532339095,-0.05139364764618222,7.897252559661865,2695,0.17221156,0.717855840921402,0.2,7.319655312597751,3.2685790061950684,0.5468017578125,0.2,0.0001
11404,24.8214,17.8987,541,-1.9309,0.9046,447,4431872,18.3194260597229,-14.245862132310867,-0.0493513156339759,2.3842248916625977,2700,0.15464744,0.7397900521755219,0.2,6.702198005467653,3.268446445465088,0.5426025390625,0.2,0.0001
11424,24.2246,17.9668,542,-1.164,0.9042,447,4440064,18.293306589126587,-14.251421831092056,-0.030901213532921915,3.3614439964294434,2705,0.20027733,0.7238536775112152,0.2,7.177162830926934,1.9899990558624268,0.4496572066326531,0.2,0.0001
11445,24.0658,17.938,543,-1.4503,0.9042,446,4448256,18.348063945770264,-14.276903267417635,-0.03563430183567107,7.753109931945801,2710,0.14420612,0.7487915754318237,0.2,6.443871983460018,2.281792640686035,0.4745396205357143,0.2,0.0001
11466,24.1205,17.9667,544,-1.2033,0.9044,447,4456448,18.30370569229126,-14.165983790159226,-0.045621521881548686,5.166476726531982,2715,0.15852433,0.730224609375,0.2,6.861428170651197,3.275642156600952,0.5501708984375,0.2,0.0001
11487,23.2307,17.9721,545,-1.1864,0.9045,448,4464640,18.28328537940979,-14.247313766627924,-0.040682557510059864,2.8419976234436035,2720,0.314671,0.7571799755096436,0.2,6.321497821622321,2.614003896713257,0.5141354571984436,0.2,0.0001
11509,24.2434,17.9326,546,-1.5666,0.9045,446,4472832,18.33403515815735,-14.043781465291977,-0.04345331861404702,3.633638858795166,2725,0.17714149,0.7367651462554932,0.2,7.021444657072425,3.2599740028381348,0.563232421875,0.2,0.0001
11529,24.0444,17.9308,547,-1.6031,0.9046,447,4481024,18.32573652267456,-14.095416320242533,-0.031523099169135094,2.1932291984558105,2730,0.16205755,0.7347293794155121,0.2,6.825600724685483,2.0936686992645264,0.45678353658536586,0.2,0.0001
11551,24.0591,17.8635,548,-2.1455,0.9039,447,4489216,18.32661533355713,-13.987597368474592,-0.046266866403452137,4.7766571044921875,2735,0.1708549,0.7524163126945496,0.2,6.418682818245469,2.899707555770874,0.5237938596491228,0.2,0.0001
11571,23.7354,17.9779,549,-1.1111,0.9044,446,4497408,18.341838359832764,-14.027319830570494,-0.03278684777844893,3.883578062057495,2740,0.1407438,0.7095694243907928,0.2,7.77078247056053,2.124424934387207,0.49136513157894735,0.2,0.0001
11591,23.5465,17.9828,550,-1.148,0.9049,447,4505600,18.310946226119995,-14.071550334372171,-0.02443257958355655,1.8784672021865845,2745,0.111083746,0.7502108961343765,0.2,6.343292246504528,1.670356035232544,0.4258765243902439,0.2,0.0001
11611,22.9371,17.9859,551,-1.067,0.9046,446,4513792,18.334451913833618,-14.100417871732969,-0.024683993643250416,4.732132911682129,2750,0.11789167,0.7172361016273499,0.2,7.507506803886311,1.5039045810699463,0.42198057432432434,0.2,0.0001
11632,23.2439,17.9835,552,-1.0699,0.9045,446,4521984,18.348241806030273,-14.114999535679818,-0.04800847095903009,4.494848728179932,2755,0.1556088,0.7576171904802322,0.2,6.434100271761418,3.253330945968628,0.5428955078125,0.2,0.0001
11652,22.9078,17.9778,553,-1.2066,0.9049,446,4530176,18.34018635749817,-14.265363100098401,-0.02567592571012494,2.5401768684387207,2760,0.11413389,0.7177078723907471,0.2,7.498993324070442,1.662654161453247,0.42516196646341464,0.2,0.0001
11674,22.6619,18.0371,554,-0.5585,0.9046,446,4538368,18.349889278411865,-14.17282951772213,-0.04631634590041358,8.001819610595703,2765,0.16730519,0.7381184995174408,0.2,6.910061965882778,3.2659618854522705,0.556640625,0.2,0.0001
11696,22.7199,18.0493,555,-0.4908,0.9049,442,4546560,18.49897050857544,-14.239984437823296,-0.049187920783879235,5.732350826263428,2770,0.15387923,0.7326865792274475,0.2,7.168989922106266,3.252937078475952,0.5390869140625,0.2,0.0001
11717,22.8018,18.008,556,-0.8883,0.9048,447,4554752,18.32531428337097,-14.260485806885887,-0.04104314170613447,2.803349256515503,2775,0.20177275,0.7687979340553284,0.2,6.155522827935569,2.7748196125030518,0.5131548713235294,0.2,0.0001
11737,23.4679,17.9742,557,-1.1923,0.9047,445,4562944,18.370328426361084,-14.205898229699386,-0.02801329533226396,4.217834949493408,2780,0.12388886,0.7448184490203857,0.2,6.899902971794731,1.9387123584747314,0.4709703947368421,0.2,0.0001
11759,22.6886,18.0195,558,-0.6378,0.9042,444,4571136,18.420608520507812,-14.105166088156148,-0.0465424772301296,5.1714372634887695,2785,0.20072773,0.7511530667543411,0.2,6.384820140137965,2.9996726512908936,0.5392485119047619,0.2,0.0001
11778,22.3285,18.0173,559,-0.767,0.9047,445,4579328,18.371657848358154,-14.11970910465016,-0.001620246984941118,5.438765525817871,2790,0.09191026,0.7437045872211456,0.2,6.702481672343086,0.8651247024536133,0.3350183823529412,0.2,0.0001
11800,22.7849,18.0125,560,-0.7767,0.9045,446,4587520,18.358720541000366,-14.020917847752571,-0.04731997611816041,2.3435637950897217,2795,0.15849695,0.7358157336711884,0.2,7.137276729941368,3.269106864929199,0.536083984375,0.2,0.0001
11821,22.6828,18.0282,561,-0.7387,0.9051,447,4595712,18.286877393722534,-14.083940488704737,-0.043726220139828714,6.7189040184021,2800,0.18473044,0.7325165867805481,0.2,6.977081190416778,2.7985284328460693,0.543563179347826,0.2,0.0001
11841,23.5294,18.0045,562,-0.8087,0.9043,446,4603904,18.361830472946167,-14.121353471433961,-0.03627458045428449,6.506431579589844,2805,0.13976468,0.7341496646404266,0.2,7.25311241469858,2.3578038215637207,0.5139001623376623,0.2,0.0001
11862,23.078,18.0159,563,-0.7223,0.9044,444,4612096,18.435019969940186,-14.244517284709813,-0.03618263360519597,1.66628098487854,2810,0.1512464,0.728825718164444,0.2,7.060663259706122,2.340683937072754,0.48580786026200873,0.2,0.0001
11884,22.6155,18.0378,564,-0.586,0.9048,446,4620288,18.351746082305908,-14.32246972322464,-0.048614162937155925,3.8373754024505615,2815,0.16264205,0.745154619216919,0.2,6.654284273833037,3.241912364959717,0.547216796875,0.2,0.0001
11904,22.5019,18.0134,565,-0.7808,0.9046,446,4628480,18.34828472137451,-14.40423009900624,-0.031289757188097594,1.6480352878570557,2820,0.1578773,0.7460446059703827,0.2,6.648941223844519,2.0599021911621094,0.4672490763546798,0.2,0.0001
11926,23.2759,17.9894,566,-1.0001,0.9045,446,4636672,18.35487961769104,-14.337062361836434,-0.044659778982168066,3.6463794708251953,2825,0.14456734,0.754560112953186,0.2,6.608980615064501,3.271808624267578,0.5164794921875,0.2,0.0001
11946,23.1628,18.0204,567,-0.6074,0.9041,447,4644864,18.319700717926025,-14.293730379798994,-0.036334106780176616,4.425125598907471,2830,0.16034755,0.7563082724809647,0.2,6.425304242542812,2.2001492977142334,0.5009360599078341,0.2,0.0001
11968,22.9461,17.9825,568,-0.9943,0.9041,445,4653056,18.37858748435974,-14.269828653335571,-0.04554940310190432,2.5229310989379883,2835,0.16355632,0.7258456945419312,0.2,7.214651823043823,3.2585136890411377,0.531005859375,0.2,0.0001
11990,23.0823,18.0036,569,-0.8019,0.9042,446,4661248,18.360616445541382,-14.182480528950691,-0.05265295238823455,3.386187791824341,2840,0.15962586,0.7230370044708252,0.2,7.187747490033507,3.249465227127075,0.5230712890625,0.2,0.0001
12011,23.0571,18.0054,570,-0.8995,0.9048,446,4669440,18.339964866638184,-14.198424044251443,-0.04877272124576848,8.670464515686035,2845,0.15308896,0.7252830564975739,0.2,7.165852245688439,3.2690298557281494,0.528173828125,0.2,0.0001
12031,23.3318,17.9777,571,-1.0333,0.9041,447,4677632,18.29466986656189,-14.209866578666327,-0.029774116162035166,5.594089031219482,2850,0.11871218,0.7312246561050415,0.2,7.039041371869791,1.939131736755371,0.46040575916230364,0.2,0.0001
12051,22.9615,18.0146,572,-0.7422,0.9044,443,4685824,18.4535231590271,-14.28877802592952,-0.0012768368781884995,1.079429030418396,2855,0.10147284,0.7337598502635956,0.2,7.021422570798455,0.835909366607666,0.3567073170731707,0.2,0.0001
12072,23.665,17.9953,573,-0.9466,0.9045,447,4694016,18.309511184692383,-14.281785312963992,-0.041382170085902927,6.769851207733154,2860,0.15218116,0.7321195304393768,0.2,6.895035157803775,2.9949405193328857,0.5108684098639455,0.2,0.0001
12092,23.0221,18.031,574,-0.6012,0.9046,446,4702208,18.34089493751526,-14.295887927110282,-0.030842462481433495,2.408221483230591,2865,0.119279996,0.7221309840679169,0.2,7.254779669626845,1.9408984184265137,0.4649051047120419,0.2,0.0001
12114,23.6432,17.9411,575,-1.3647,0.9039,447,4710400,18.319188117980957,-14.326704072952271,-0.0489629869669443,2.039080858230591,2870,0.15792508,0.7508353292942047,0.2,6.413067533075809,3.2611947059631348,0.5346435546875,0.2,0.0001
12135,24.4748,17.9515,576,-1.2916,0.904,448,4718592,18.268163204193115,-14.181412357091904,-0.052733547818206716,5.9015631675720215,2875,0.17264873,0.702429860830307,0.2,7.737013767659664,3.2546226978302,0.543701171875,0.2,0.0001
12156,23.967,17.9713,577,-1.1596,0.9044,448,4726784,18.270995378494263,-14.135328722190097,-0.038234150944374115,9.65998649597168,2880,0.14431423,0.7315007448196411,0.2,6.795697744149136,2.5458319187164307,0.5050112051792829,0.2,0.0001
12178,24.5023,17.9366,578,-1.5012,0.9043,446,4734976,18.33432149887085,-14.02509115934372,-0.044895085541065784,2.1617183685302734,2885,0.16413754,0.7537487298250198,0.2,6.307987884245813,3.2565157413482666,0.5608154296875,0.2,0.0001
12198,24.586,17.9116,579,-1.6925,0.904,447,4743168,18.289803981781006,-13.918574798254319,-0.025036408243999806,3.9771926403045654,2890,0.10567459,0.6887852549552917,0.2,8.105456431706747,1.6479487419128418,0.4244791666666667,0.2,0.0001
12217,24.866,17.878,580,-2.017,0.904,447,4751360,18.320579290390015,-14.010007200889216,-0.005578347251217052,4.77238130569458,2895,0.08003214,0.710459977388382,0.2,7.369484350519273,1.050812005996704,0.36885618932038833,0.2,0.0001
12238,25.2157,17.8446,581,-2.3887,0.9042,447,4759552,18.318567514419556,-13.761538387190365,-0.042839307711188886,5.5382561683654785,2900,0.16804011,0.7309249341487885,0.2,6.720589371014994,2.866767644882202,0.5364029255319149,0.2,0.0001
12259,25.1491,17.8391,582,-2.4208,0.9041,446,4767744,18.348926544189453,-13.802448194473982,-0.03815475856754347,6.186204433441162,2905,0.14734197,0.727922648191452,0.2,7.007955940440297,2.6060242652893066,0.52557373046875,0.2,0.0001
12280,23.7144,17.9337,583,-1.4541,0.904,446,4775936,18.3570716381073,-13.653973388671876,-0.032921812951383064,1.7593406438827515,2910,0.16155232,0.7373592257499695,0.2,6.647556313072763,2.091063976287842,0.5051448170731707,0.2,0.0001
12300,24.2937,17.8544,584,-2.3249,0.9043,446,4784128,18.338438749313354,-13.824945613477357,-0.024783915608636374,5.679737091064453,2915,0.13985062,0.7038235664367676,0.2,7.7258311432494216,1.7202577590942383,0.4739737426035503,0.2,0.0001
12319,24.1539,17.9291,585,-1.5613,0.9043,448,4792320,18.27076005935669,-13.72015314102173,-0.003325261465377278,4.828498363494873,2920,0.14667171,0.7367143630981445,0.2,6.794179857439465,0.9156324863433838,0.3765625,0.2,0.0001
12340,24.8977,17.8806,586,-1.923,0.9036,447,4800512,18.29702591896057,-13.685962725700216,-0.03735738989322426,4.354354381561279,2925,0.15374313,0.6966755092144012,0.2,7.641458088793653,2.3815579414367676,0.5031914893617021,0.2,0.0001
12361,25.5902,17.7762,587,-3.1122,0.9044,446,4808704,18.351149320602417,-13.60206659734249,-0.05132565261883428,5.202696800231934,2930,0.17519826,0.6981314420700073,0.2,7.827360788732767,3.2524254322052,0.5656982421875,0.2,0.0001
12381,24.6177,17.8783,588,-2.0927,0.9044,446,4816896,18.332096338272095,-13.373675404882139,-0.027125290126476916,6.833408355712891,2935,0.122681566,0.7121487855911255,0.2,7.0477126880657455,1.6501226425170898,0.4734470858895706,0.2,0.0001
12402,24.5259,17.8731,589,-2.0099,0.9037,443,4825088,18.481703996658325,-13.609792542364811,-0.04200425568482465,2.7431392669677734,2940,0.38092628,0.7185318171977997,0.2,7.241481391372384,2.6101901531219482,0.5048334143968871,0.2,0.0001
12423,25.1635,17.8382,590,-2.4067,0.9039,447,4833280,18.304969787597656,-13.526669494409129,-0.03589710980316494,7.959202289581299,2945,0.13786502,0.7220650911331177,0.2,7.18602377887616,2.4664247035980225,0.512474279835391,0.2,0.0001
12444,24.4462,17.916,591,-1.6833,0.9042,446,4841472,18.340766191482544,-13.606279022009797,-0.04099352638663132,7.608937740325928,2950,0.23310742,0.7172968983650208,0.2,7.317513829515886,2.622539758682251,0.5382449127906976,0.2,0.0001
12464,24.5315,17.8251,592,-2.4528,0.9035,447,4849664,18.316443920135498,-13.777401721092962,-0.021986597974694544,5.51786994934082,2955,0.11661748,0.7050684988498688,0.2,7.769922820983394,1.5796611309051514,0.4515625,0.2,0.0001
12484,23.8081,17.9391,593,-1.4414,0.9042,448,4857856,18.26875066757202,-13.717339520502572,-0.031451361700704304,6.313059329986572,2960,0.17156227,0.6985754668712616,0.2,7.859731947532808,2.008918523788452,0.4825205176767677,0.2,0.0001
12506,23.6367,17.9409,594,-1.3606,0.9038,448,4866048,18.266136646270752,-13.906741570927956,-0.046569664479080806,3.0563066005706787,2965,0.17931719,0.7149318158626556,0.2,7.360442913056251,2.930280923843384,0.5560757839721254,0.2,0.0001
12527,23.0315,17.9956,595,-0.8934,0.9042,447,4874240,18.30964946746826,-13.881938023837108,-0.04113418184009925,1.2785993814468384,2970,0.18906492,0.7126892805099487,0.2,7.558673228857653,2.701718807220459,0.5316332547169811,0.2,0.0001
12547,23.2367,17.9914,596,-0.9166,0.9042,447,4882432,18.302459001541138,-13.849691881935977,-0.025317331765001342,6.005749702453613,2975,0.1220728,0.7213341593742371,0.2,7.3512790005587965,1.716832160949707,0.501248150887574,0.2,0.0001
12568,23.7618,17.9972,597,-0.9558,0.9046,447,4890624,18.325883865356445,-13.95839723058649,-0.045961770955850745,1.5259556770324707,2980,0.18220714,0.7230529487133026,0.2,7.358114205502175,3.0181076526641846,0.5470333614864865,0.2,0.0001
12589,24.0094,17.8711,598,-2.0146,0.9036,449,4898816,18.208359956741333,-13.805289706964603,-0.03828537594562689,3.257784366607666,2985,0.20644984,0.7362525165081024,0.2,6.717992145896415,2.663121223449707,0.5106561302681992,0.2,0.0001
12610,24.2517,17.9058,599,-1.8309,0.9044,447,4907008,18.312188386917114,-13.662287593382523,-0.0380764571462924,7.958420276641846,2990,0.14791954,0.7131479680538177,0.2,7.607528955609967,2.455150842666626,0.5141338174273858,0.2,0.0001
12629,23.1496,17.9942,600,-0.8669,0.904,449,4915200,18.235284328460693,-13.633713346539121,0.014868575670389515,5.864837169647217,2995,0.2219871,0.7429255247116089,0.2,6.627862872499408,0.6710727214813232,0.3399621212121212,0.2,0.0001
12649,22.8687,18.0203,601,-0.7374,0.9047,446,4923392,18.3287091255188,-13.859098720111056,-0.03172994988717242,7.1797661781311035,3000,0.14690815,0.7394880950450897,0.2,7.120545045571393,2.2210943698883057,0.49805587557603687,0.2,0.0001
12669,23.3249,17.9463,602,-1.3656,0.9041,446,4931584,18.328169584274292,-13.772971376340989,-0.02795875187396829,3.8804855346679688,3005,0.1190959,0.7534462064504623,0.2,6.471204485112463,1.739203691482544,0.45563779239766083,0.2,0.0001
12688,23.6018,17.9357,603,-1.4109,0.9038,445,4939776,18.386472940444946,-13.828126662486309,0.004878312940835147,9.142243385314941,3010,0.12410386,0.7425391674041748,0.2,6.999047672426379,0.754908561706543,0.3603251689189189,0.2,0.0001
12710,23.4206,17.9853,604,-0.9762,0.9041,450,4947968,18.187432289123535,-13.791812613606453,-0.04921467600361211,5.169373035430908,3015,0.16677538,0.7187297642230988,0.2,7.341490050405264,3.273118257522583,0.5421875,0.2,0.0001
12731,24.1576,17.9128,605,-1.8158,0.9047,446,4956160,18.341614246368408,-13.821099454164505,-0.044949979815282856,3.4435665607452393,3020,0.17647111,0.7258515655994415,0.2,7.320374837517738,3.2609028816223145,0.5583740234375,0.2,0.0001
12752,24.0918,17.9425,606,-1.3387,0.9038,447,4964352,18.30438494682312,-13.782854098899692,-0.031412453061955815,5.68264102935791,3025,0.15482165,0.7479552328586578,0.2,6.631116312800669,2.070460796356201,0.4573376225490196,0.2,0.0001
12773,24.2937,17.9515,607,-1.2262,0.9037,443,4972544,18.474825859069824,-13.877893728017806,-0.039492651837645096,3.5503578186035156,3030,0.17395046,0.7243794500827789,0.2,7.273721555992961,3.2576258182525635,0.5764404296875,0.2,0.0001
